"","iso3c","year","business","rights","marriage","religion","human","literature","cancer","health","tourism","rape","arts","sports","combat","fashion","politics","n"
"184","CAN",2008,0.00446924238960455,0.0078823958092505,0.0144711276483665,0.00218046900161731,0.253679944981466,0.220337335082739,0.287167030940242,0.0102740525977494,0.0316911414946572,0.0014975820719332,0.141211307174063,0.0052041060023141,0.00277355854166997,0.0148056045630309,0.00235510170129672,3
"185","CAN",2009,0.00623909323606765,0.0530834510039065,0.0040174249692017,0.00167441778970263,0.10332798118555,0.0861527450145129,0.393458661091614,0.007048048002584,0.0032234434917064,0.0599701296433129,0.0241530902105787,0.223470531097057,0.0041181996780946,0.0149767520218367,0.0150860315642743,3
"186","CAN",2010,0.0253589226628509,0.0442872028086643,0.00621051442017476,0.00199351295409287,0.147317261066049,0.00287468958372471,0.0790474960959837,0.126662310039223,0.00230455508116933,0.00646236585282006,0.00266346024187672,0.483923614827379,0.00427415382656147,0.00571205216079883,0.0609078883786318,12
"187","CAN",2011,0.0731840104572451,0.098373655515897,0.0040805255553173,0.039148498845104,0.476868004396205,0.003579986194061,0.0102551128495495,0.0406067228295848,0.00422708018702227,0.0775474326006264,0.00675391070423922,0.085827401877469,0.00181322286554538,0.0693761360856761,0.00835829903645764,2
"188","CAN",2012,0.0617887564800529,0.141625034500749,0.0443117820945373,0.00341310881523539,0.0712592450730604,0.0880979176412926,0.325882790387544,0.0185005312790129,0.00275061888445798,0.0175874138268546,0.0153761976530668,0.136152628909292,0.00287118235872253,0.00872942630122226,0.0616533657948986,7
"189","CAN",2013,0.0867411606415802,0.126886392667015,0.0188264896469419,0.00457330339203565,0.154418865461978,0.0299991937251575,0.0182896993052833,0.0142345967675229,0.00289201032899802,0.0320535740450664,0.0128414814510058,0.304697297968026,0.156328050577995,0.00523056374804591,0.0319873202733481,7
"190","CAN",2014,0.00441655228313146,0.0406710081815514,0.0031239707601722,0.000751977342508985,0.112248524061935,0.00125725030172897,0.414224190914311,0.0146363060846702,0.00119308199940161,0.0256533033576269,0.00154732520329957,0.362714162027377,0.00238378248351021,0.00219556146767815,0.0129830035310976,4
"191","CHE",1982,0.019404205274922,0.333337329619775,0.00490525933123712,0.0100126341387528,0.0195460514657069,0.00269676471124225,0.00170678034422789,0.0297190504311329,0.000615676423859105,0.00927271481494611,0.00150812460985766,0.0023369584257516,0.00198541830931256,0.00119967762087464,0.561753354478401,1
"192","CHE",1984,0.00422614955683904,0.00542766618428214,0.244342771224052,0.0080571550115682,0.0422723071251094,0.0917934926158105,0.00195763681590721,0.000875795426373093,0.0305399864629457,0.0106139788507426,0.103469473957216,0.00372508914444456,0.362887458919614,0.0771963311069154,0.0126147075981793,1
"193","CHE",1985,0.0613112861449077,0.186872797491339,0.0419675229639109,0.0153056991991256,0.0881015148335887,0.00362297140784703,0.00768432670196715,0.0441883703727718,0.080947510962458,0.120863494197814,0.00337840463040019,0.00946551233957343,0.0970313468299739,0.00306316588933367,0.236196076034989,3
"194","CHE",1986,0.0736925903132172,0.0340039022557505,0.0708516240622464,0.00774232099626989,0.368903922081251,0.00545753453618174,0.00434633067205185,0.0600682771814714,0.177646222683546,0.0021815222467514,0.0358215345951313,0.00777526517198471,0.00255145089594096,0.0160406141171269,0.132916888191079,1
"195","CHE",1988,0.027895762678257,0.0416018276607592,0.0188541551392388,0.00695937208264821,0.0293199358114342,0.0225564147853924,0.495080487430534,0.00865466956845774,0.00280455918278164,0.0739673269378818,0.00374619397141019,0.00237511410801987,0.00599083373693272,0.00129875448470436,0.258894592421548,2
"196","CHE",1989,0.169886350484891,0.0442387314995667,0.417304391444233,0.0270030379959893,0.0644352458611304,0.133644454397408,0.0138650729098321,0.0410445311248917,0.0142185985324897,0.00584644664310531,0.0305938572607339,0.00254797658086876,0.00491934060706579,0.00560905901401257,0.0248429056437818,1
"197","CHE",1990,0.0211558442069242,0.168509906081734,0.0212749845798071,0.016905075154169,0.0663440922808027,0.0355819683532287,0.0205915674766267,0.0176891660028101,0.00440207507898609,0.0118290997454668,0.0100678550222994,0.327073747040629,0.00762982286740452,0.00460201121734526,0.266342784891766,2
"198","CHE",1996,0.000891347794907095,0.00120794858953542,0.0100046086766461,0.000110440526558219,0.00592674485285305,0.00116470261775196,0.97423643222486,0.00316770586545184,0.000534254087646136,0.000762795825488777,0.000346586830920648,0.000782922353045265,0.000310340208417953,0.000368027272737716,0.00018514227317944,1
"199","CHE",1998,0.0249720297679387,0.0222480041412815,0.0194769276730739,0.047075412564823,0.038333846171356,0.641581811614742,0.0047222308405349,0.00890658600131168,0.00651244860400692,0.0170066268565599,0.00765129022969826,0.00325866876761327,0.0255319654618104,0.00674204572043781,0.125980105584811,7
"200","CHE",1999,0.113867032567681,0.0174797064821692,0.00688963883306692,0.00392969734740334,0.0284650761200753,0.749821254817113,0.00807490180012206,0.00595043047714735,0.00440506083742184,0.00545030037554635,0.0103428004908476,0.00640170287466566,0.00234889475122818,0.00543268949148645,0.0311408127340252,2
"201","CHE",2000,0.146140928382826,0.0736036181561966,0.0417538103059055,0.00454302927589393,0.0283473369851966,0.0535814267679361,0.0497090400361687,0.100447125678168,0.00286367745434346,0.103125227422352,0.0523362076340989,0.188728345892029,0.0218800039306996,0.00117508955214286,0.131765132526042,3
"202","CHE",2001,0.0212774576295022,0.0471147352705457,0.0679333614489451,0.00938085666119333,0.0829293183343884,0.139127397833317,0.00505291425155606,0.0135932475025303,0.344171791665061,0.00732616758732098,0.216623484919004,0.00636637469158922,0.00394616628686644,0.0258927335560345,0.00926399236214633,2
"203","CHE",2003,0.0351370958761825,0.0193999736700879,0.01814706844276,0.000880933780878388,0.144060722993794,0.00461211846179878,0.0163611809289085,0.00688775441543867,0.00468056444269604,0.0793989099023696,0.0027340447080737,0.645290643602147,0.00997632924839055,0.00182187010735591,0.0106107894191193,1
"204","CHE",2008,0.0128089953328517,0.0670771326412258,0.00344714856199659,0.00199361669167079,0.0510094023402876,0.00172652103559596,0.0343596710492856,0.0475105608541174,0.00121730580463816,0.0297313159930285,0.00178151669689632,0.61468483838849,0.00348305872712225,0.000875217037181755,0.128293698845612,1
"205","CHE",2009,0.171613113827246,0.199836145077055,0.0154118949446387,0.00189610446285824,0.240163163721251,0.0728104692775215,0.246175715873133,0.0251015118403888,0.00265739686322418,0.00475572670857103,0.00408309256966407,0.00426568415994347,0.00104447191818472,0.00417777796654848,0.00600773078977139,1
"206","CHE",2010,0.161034626695507,0.1861038192364,0.00273452608213687,0.00370589636919621,0.038345069379905,0.0153393549544096,0.000666646810730896,0.00929182244791192,0.00072505805307429,0.00448743789250654,0.00237295734985266,0.00508830021002795,0.00139932185605587,0.00262537991779939,0.566079782744487,1
"207","CHE",2011,0.0089212899892108,0.00287292691614559,0.0014889287040341,0.000143243485607485,0.0117278869989881,0.00125210349907363,0.483502489522713,0.00564714397845596,0.000995207538410032,0.00103460248359539,0.00133820110943388,0.477670909950991,0.000798342286011048,0.00101845802778571,0.00158826550954501,2
"208","CHE",2012,0.233861820628263,0.0319575683759003,0.00498210704700484,0.00424660155742431,0.0985207564661734,0.0103562980911752,0.00351033520753933,0.0260331591515908,0.0371756852458861,0.00542330464812861,0.0147571907817872,0.0149027941103513,0.00425178081225827,0.279712961950628,0.230307635925889,1
"209","CHE",2013,0.250827408133791,0.271164997861247,0.115668727836277,0.00129570717940553,0.256787787428451,0.017930846825383,0.0129339279109837,0.0580661631872789,0.00183360988029259,0.00256597027995321,0.00293067841277466,0.00126394743618089,0.000405428661320178,0.00192624436367485,0.00439855460298641,1
"210","CHL",1980,0.0160540385288761,0.135512195092811,0.0243907705721161,0.0580457088457164,0.0788930334057601,0.0156298287005062,0.00427814602775949,0.0334501612853223,0.0131162296049118,0.242205327384369,0.00948305770452415,0.00417791167197033,0.149006995943064,0.00381894133583883,0.211937653896454,2
"211","CHL",1988,0.0202601429105789,0.104510965882678,0.00448642743339146,0.00815573334360551,0.0352346436832695,0.00153975417169123,0.000513160015207046,0.0204623115006456,0.0171823428814998,0.0282527548017047,0.00136648245992328,0.00485077316108486,0.222383047501444,0.00179610015009592,0.52900536010318,1
"212","CHL",1998,0.0102234893905421,0.0854127028145504,0.0105745947159227,0.00371665741531154,0.0218752696267186,0.000882202711377469,0.0257187310954158,0.718323498706757,0.00215674870249149,0.0963189927479698,0.000698552970884805,0.00168378447572132,0.00538859228552584,0.000167096314024347,0.0168590860267869,1
"213","CHL",2000,0.0612645696150083,0.116973526889387,0.0847730163706835,0.0185030546207364,0.0863589639383004,0.00284967626213953,0.00107275407263259,0.0421045445322441,0.0764902394764308,0.0100783700878841,0.00952259730617194,0.00413182755657702,0.0152895476708428,0.0662258299112387,0.404361481689723,1
"214","CHL",2005,0.0277217213971925,0.228382878068359,0.0302853296122536,0.0343963840326835,0.115131820258412,0.00547137271985085,0.00654209551181351,0.0258239838400784,0.00411093508721574,0.0396780909808528,0.00225987602268967,0.004534822445813,0.0458185686110123,0.00252810949778753,0.427314011913985,1
"215","CHL",2006,0.0663697371631974,0.0846711358475072,0.0617413248824019,0.0413794061953258,0.0766846202480071,0.0372935409602407,0.00530134721660292,0.0324860517237579,0.00644501829365239,0.0285175952477619,0.00693554307714389,0.00234857637997114,0.0266993542034711,0.00362064766338457,0.519506100897574,9
"216","CHL",2007,0.00348704928702735,0.0158025974293703,0.204338162173855,0.187718881214869,0.0265405425750973,0.161287913251028,0.00265857587903184,0.0226056296925345,0.0201233898045607,0.033344195532606,0.261778186921206,0.000541482089662538,0.00878411865182022,0.00355311879479926,0.0474361567025325,1
"217","CHL",2009,0.214080652963975,0.0434338893432653,0.0330213055662389,0.00341155758460127,0.0687461600374531,0.00284158200886542,0.0019123643829792,0.144034265607095,0.0175781737233277,0.0318505599285135,0.0139751360710483,0.0334041571584969,0.0113454267792711,0.00500212773528354,0.375362641109585,1
"218","CHL",2010,0.0671688389933326,0.118406713873676,0.0203268988960025,0.0111207566964191,0.154453639216757,0.0439561258843567,0.00231735877671578,0.0768522021112406,0.0340916187950321,0.0298184712135723,0.202428673715319,0.00894942482109132,0.0092998913767493,0.0209809102095524,0.199828475420184,3
"219","CHL",2011,0.037845589908022,0.393727876910007,0.00753681932070232,0.00281116396927504,0.044138936912558,0.00185174896949326,0.0122164889279645,0.145294055727195,0.00222506148956565,0.323147788023125,0.00113935205300742,0.00167304523594358,0.00990165575844305,0.000743771209648736,0.0157466455850508,1
"220","CHL",2013,0.0962666378321233,0.269520750023621,0.00609323153407931,0.00566008002814357,0.0528532337573914,0.000998402819768201,0.00162445793943941,0.179742534692037,0.00187129637785237,0.0490642573774268,0.00182472944865605,0.00587421292999495,0.00823436069727847,0.00208605350063741,0.318285761041551,2
"221","CHN",1980,0.0288888466333625,0.0107684543740521,0.304364068239078,0.00707746909770713,0.0520646265179286,0.007219320141352,0.00195962249041927,0.0125126143761636,0.460112085209703,0.0116466035371456,0.00400167218456923,0.00204971524763154,0.0594058489881995,0.00442842710314267,0.0335006258595448,2
"222","CHN",1981,0.0588243158981189,0.0193173616104452,0.0630702294659678,0.00419917445110584,0.0703735067376017,0.679057999385217,0.0307867051337551,0.0289593254225949,0.0121163647688592,0.00359233574772047,0.015489654722512,0.00152597323780891,0.00342981935144783,0.00406995629215841,0.00518727777468681,6
"223","CHN",1982,0.0653689655338757,0.018924373376313,0.0644624528794436,0.00545466211577644,0.132599076164744,0.019039798043715,0.0389182852887093,0.0123507554844262,0.236365513915435,0.00289670871471822,0.0362961346107428,0.0146095649293194,0.00760695117741501,0.324063544248454,0.0210432135169121,4
"224","CHN",1983,0.235714710982218,0.0481405883628533,0.247118173895358,0.00317231512527286,0.0477211120567478,0.00590402460402118,0.000670103222699238,0.0119313034695694,0.0513219237000625,0.131129500729111,0.00191770000382964,0.00398225073241373,0.0134863997366831,0.00308144129719224,0.194708452081969,2
"225","CHN",1984,0.0182566989954834,0.00872980678835236,0.0324163684454109,0.00326383396938311,0.0208613717948561,0.00436058437444988,0.00219099811923712,0.0229751531100752,0.284932040651261,0.00178747290295891,0.0142158278521551,0.446359158249538,0.00318248624250125,0.036078441848108,0.10038975665623,2
"226","CHN",1985,0.0914169848383912,0.0551464506786994,0.123583274039389,0.0586963665839558,0.157601064240638,0.10085348961956,0.00158607479501156,0.0166702152305832,0.0698504723851164,0.0128669938542044,0.0295141318681719,0.098240314456672,0.0343018636417052,0.0648524458704609,0.0848198578974405,8
"227","CHN",1986,0.0205530913118771,0.0894478260310539,0.106056850706682,0.1469933651678,0.0270105414481734,0.473944059287442,0.000576870988211412,0.00748640830619809,0.00433018379129305,0.00780548788572702,0.0141947196127761,0.0101784922039794,0.0238604279892382,0.00238177946305602,0.0651798958064921,1
"228","CHN",1987,0.0524174449879427,0.0708598535765947,0.159115371031479,0.0371073992835608,0.0536266901616009,0.47002137123691,0.00287135953611649,0.0557815917112588,0.0210935734570874,0.00857123509079277,0.0441811425292174,0.000592063404546425,0.00441806738267451,0.00336062993320365,0.0159822066770147,6
"229","CHN",1988,0.122184517509273,0.0885929015087925,0.103707654273695,0.00586948867275333,0.0861620349251071,0.0833442676911693,0.0055576331160588,0.167621961602636,0.072765757698606,0.0177865684413439,0.110875887098505,0.00399206685562564,0.00655852336532403,0.0614907989459355,0.0634899382951758,9
"230","CHN",1989,0.0328196452880616,0.0552182908928033,0.0930100473254665,0.0726068484848909,0.113108281792088,0.0802568852221587,0.00345982996160672,0.0701262448999236,0.0528164605491949,0.0590368024350035,0.161381345992935,0.0780006076854416,0.0204798646414549,0.0467513964453564,0.0609274483836144,13
"231","CHN",1990,0.0260812824181004,0.0189288431672949,0.141374706156643,0.0268452503521659,0.0792604141546453,0.0454514934057003,0.00328884709121933,0.0692592332693662,0.0297496414630377,0.0350329992056521,0.0750788787739486,0.207772101075033,0.107829306420226,0.0680355087518588,0.0660114942951092,10
"232","CHN",1991,0.0762085227898372,0.0624541507891118,0.236165645281123,0.013883586775193,0.105420345640077,0.0663400994217802,0.017236482029871,0.0319081457272865,0.17257834130088,0.053538481671045,0.00494583476530834,0.00141344523845024,0.0140040163086737,0.114450286353115,0.0294526159082465,5
"233","CHN",1992,0.239302033638369,0.153508966627252,0.117778546965986,0.00960745772659284,0.0822095071920418,0.0233924604361051,0.00162132123910523,0.0307485426861794,0.0950764986647713,0.0665230827867625,0.0818646044280128,0.00135904099333251,0.0110729736230658,0.0462114332295282,0.0397235297628961,6
"234","CHN",1993,0.0824071933030002,0.0717500376718877,0.0351211490550299,0.0229513658037326,0.130379179505444,0.0509071460520921,0.0137847099198016,0.118592635525864,0.0131071711647856,0.0214152321048571,0.142280460508448,0.252693143813838,0.00486894770506768,0.00585929087403453,0.033882336992117,7
"235","CHN",1994,0.0419463974458031,0.109138730014882,0.146284985891558,0.00526569174957402,0.0622503426649783,0.0164661299551953,0.0140451818798332,0.0925266083890074,0.0173061291970792,0.0130036536912541,0.00896543544257545,0.34245475495699,0.00758547852929883,0.108019718231627,0.014740761960345,7
"236","CHN",1995,0.0354499401535784,0.123879657808501,0.0232662569687978,0.0399812684579952,0.0874811648975486,0.0324472383533278,0.0207102982672042,0.0831151577061012,0.0307689097067009,0.0586846679383871,0.00871486011181165,0.0234562373053158,0.0335605498693637,0.014391662177822,0.384092130277544,60
"237","CHN",1996,0.0770479658972387,0.0525034988574433,0.0626805440036766,0.016046827685396,0.122684004303293,0.0281493857206093,0.00413012475126073,0.0495857186781009,0.102860444343954,0.0415496888748587,0.0629773276949693,0.165961418334235,0.00864375453194947,0.0217515507360333,0.183427745586981,6
"238","CHN",1997,0.32832218916309,0.105972276981951,0.0421806960880266,0.00274075302985756,0.110812591497835,0.00324755669600457,0.00381836725840672,0.0509225101915394,0.0130304579365645,0.00609112362406853,0.00136739192904877,0.239422266073738,0.00240811584212194,0.0020839497621501,0.0875797539255972,4
"239","CHN",1998,0.176918556208026,0.192548726196275,0.0425475015805917,0.0201378457174299,0.0915455281541648,0.0329089939593261,0.00413809351467395,0.108736003627765,0.0330150235036036,0.117401893078209,0.00991910443593822,0.00522219111564713,0.0190626906053706,0.0159944365881381,0.12990341171484,9
"240","CHN",1999,0.0453651869309881,0.0982394199025529,0.0940679484587192,0.0146764454687332,0.0964138648864806,0.0437022044208537,0.0336047099763768,0.128809493221519,0.0930782802112635,0.0596391599231439,0.0141861771389693,0.113307958171453,0.00835088932693163,0.0167345335223672,0.139823728439648,9
"241","CHN",2000,0.0667054459246107,0.176416397450384,0.0781179803322859,0.0245939050551558,0.0599837099830683,0.0430935588398049,0.00789503794169572,0.18058048417403,0.0363076458184721,0.0906874292576285,0.00562460946577292,0.0763446377719458,0.0281392841525226,0.00196335859252733,0.123546515240096,13
"242","CHN",2001,0.0857034516454777,0.0505078328858659,0.115188623870112,0.0720634713105649,0.103822186742313,0.110400214837668,0.0213750180363148,0.0405645518651206,0.102469992921812,0.0577041796445093,0.0797456016574299,0.103628435706372,0.0127852322520648,0.0109813314052759,0.0330598752190995,9
"243","CHN",2002,0.0972135323373456,0.0230755046383865,0.0241596348999841,0.00645457697966754,0.0505443897494283,0.0251307511236539,0.425183196772796,0.169354842781065,0.0531620213468827,0.0326143067799662,0.0387610408955282,0.0036905191473204,0.0183333308591646,0.00335628629461156,0.0289660653941991,8
"244","CHN",2003,0.0319204958104491,0.0562246653297636,0.0236464576057598,0.00442646902621992,0.141217814794456,0.00316353032728688,0.208518739341125,0.13965871515468,0.124144277583154,0.0318586760490659,0.0395615433633754,0.124334117227603,0.00717673072356927,0.0195323963180156,0.0446153713454759,9
"245","CHN",2004,0.210482118367268,0.0703557176664648,0.0507241209831387,0.00700292934791017,0.114354810610669,0.101633883044128,0.156420475376192,0.0366426438118768,0.0943362469561915,0.0357380789296409,0.0673948161318034,0.0160837724497313,0.0123012134952154,0.0128986714454711,0.0136305013842987,10
"246","CHN",2005,0.169807458227339,0.0795645485404006,0.147722438471567,0.016304166371914,0.112849415035538,0.155568521154714,0.0711499276683791,0.0145238408401851,0.0408244169290336,0.0128531552660389,0.0194882170017477,0.0157008055108535,0.0575761597329659,0.0160261746721762,0.0700407545771464,5
"247","CHN",2006,0.263350297197287,0.0262680979946371,0.129742985237826,0.0128517267526024,0.150908216464791,0.00556250139306745,0.152690951212653,0.0399647417424005,0.119409041697387,0.0263975594813174,0.00604659804005354,0.00821422817512082,0.0239306677217205,0.0108503118002904,0.0238120750888454,5
"248","CHN",2007,0.0798073502569765,0.0452894967741892,0.129386148206352,0.00653026493286628,0.126043644651778,0.0135193350240768,0.0466831950496332,0.140310122427223,0.0234545030880911,0.0501660107846336,0.0208835329104697,0.251893069573914,0.00673604357188351,0.0188442304168088,0.0404530523311046,13
"249","CHN",2008,0.06781834196665,0.0317761177588952,0.089513433730946,0.00863414448745778,0.15082106293643,0.0110341788292596,0.0145468854055863,0.0243133662775224,0.0426731855716662,0.0355158466271272,0.126188278945412,0.32902196467014,0.0193321555447251,0.0341878147991188,0.0146232224490639,14
"250","CHN",2009,0.139766869720745,0.0948240941341338,0.0192605164209029,0.0108682026284278,0.185318497034845,0.0559547103199829,0.140148932744634,0.109306059229573,0.0175802900943652,0.0306712035894461,0.00649521642510044,0.00306756475095827,0.00645076354385913,0.00995691557836825,0.170330163784658,6
"251","CHN",2010,0.125750187012114,0.106291303226674,0.0617150334344391,0.122126825353506,0.0747214538151378,0.0606760975187037,0.0238306940597432,0.0766660134691546,0.0701238102877875,0.0255415195872501,0.0755211572528837,0.0527392339549682,0.016457006161417,0.017679621764886,0.0901600431013355,3
"252","CHN",2011,0.149072044747145,0.0514873407212129,0.0534902757156904,0.00798133385014606,0.185873609879066,0.0595784518913809,0.012613206661456,0.0697971874648427,0.083887152278282,0.162761454617182,0.083175541220893,0.0119002026452897,0.0179825905406871,0.0149335445951803,0.0354660631715461,10
"253","CHN",2012,0.133136808378058,0.106369571203453,0.0492433542575741,0.0180872358062626,0.136900389656002,0.033039715978992,0.032343547572046,0.0632912062988471,0.0797951809368599,0.113651770072611,0.0154292333881126,0.0591647559003708,0.0554934689264684,0.0368658426658149,0.0671879189585278,43
"254","CHN",2013,0.0947460172999854,0.134587987545456,0.0635117014452786,0.015393605981747,0.162299992836252,0.0278260743485075,0.00703165697847581,0.0905082152298544,0.0294409720922098,0.21863499301055,0.0512875272625494,0.00434470331057993,0.0127201029672294,0.0213266951051656,0.0663397545861593,26
"255","CHN",2014,0.073316819702676,0.128086518448197,0.0607097707641483,0.0164300767624673,0.1133606902869,0.0102151787791653,0.0592455779449117,0.0461085484779622,0.0430965912912048,0.187466396975019,0.060462338592919,0.0467776553536032,0.0550009697572815,0.0255044255872358,0.0742184412763082,21
"256","CIV",1987,0.0667759766024237,0.0443647453492765,0.126802047749556,0.00592336685333263,0.0816787360796224,0.200733803826555,0.0016476263526004,0.00521317861020662,0.0194435878445562,0.00572921053462767,0.375283259867935,0.00181094970880907,0.0029446999606483,0.0541420505653356,0.00750676009451454,1
"257","CIV",1989,0.0284414470539963,0.00434475222871397,0.0222842915860779,0.00494372538984799,0.0161838904520692,0.0248324845841525,0.523152075703243,0.210620303256918,0.110009202291328,0.00736373014493143,0.00379849916648854,0.00170918183318716,0.0314778714141675,0.00182273491807872,0.00901580997680065,1
"258","CIV",1996,0.00549430661762029,0.449683131456802,0.157844318381202,0.0234757795600546,0.115950939194595,0.0443441658727321,0.00225571896956163,0.0257003509546674,0.00440003176942014,0.113041304289804,0.00391345373965672,0.00105928566587957,0.00385816617915561,0.00232247441467902,0.046656572934169,1
"259","CIV",2007,0.0212979926527504,0.0598195856223919,0.0498892717487207,0.00847408112655352,0.073166351849611,0.0152338055388537,0.00441491182532115,0.0166427249996247,0.00436636495524464,0.00869233955499363,0.6957612863357,0.00357631806178124,0.00489822987178433,0.00596413063416406,0.0278026052225048,1
"260","CMR",1997,0.00473132360385964,0.0450226964009897,0.00768318942697191,0.00250667558894127,0.0188345530557494,0.00224547428608603,0.667236299109728,0.197880629842317,0.00156501325659982,0.00705706227951042,0.0364217735757343,0.00186379203235318,0.00168012604922166,0.00113184647312723,0.00413954501881021,1
"261","CMR",2006,0.00795510914142963,0.00838393160638382,0.361906957329245,0.00256032772216957,0.10577329581045,0.00130461375103298,0.272678726548915,0.20455300809188,0.0123402802175218,0.00638199185825792,0.00117893015462784,0.00139770315914068,0.0048211501310845,0.000850115966386344,0.00791385851147559,2
"262","CMR",2009,0.00828477425920713,0.189661067266721,0.0519543098760601,0.0592337155161401,0.0816407007001568,0.151830518083518,0.0279212025810105,0.308498205017606,0.00236358462758856,0.080550919519949,0.0130969776303339,0.0112356795105019,0.00353819608700895,0.000925220771684217,0.00926492855251393,1
"263","COD",2001,0.0815360685496646,0.0261079143463871,0.00810932358070664,0.00106340284161593,0.0187622734740924,0.000819332077154845,0.501927134616988,0.289316634350688,0.00228742023808879,0.0383481115271281,0.000323332103487042,0.0014671339173153,0.00371482960101852,0.000360955967660462,0.0258561328080045,1
"264","COD",2007,0.00418447312376038,0.0238285823499947,0.103121358250735,0.00917207838583529,0.13813810333059,0.00248305670724849,0.0461539579515159,0.0721396893873466,0.0359172435675227,0.183315537758472,0.00214956812867069,0.00598822356812104,0.354099440879906,0.00800429359391381,0.0113043930163669,1
"265","COD",2008,0.00235774502802069,0.0179133351452728,0.0984692575092445,0.00835205223613594,0.207865922006066,0.00479586016904143,0.0164376660329274,0.0169143510892144,0.0333326231073786,0.193520300330206,0.108790109458168,0.0058366617016608,0.244708619114558,0.035065969114642,0.0056395279574636,1
"266","COD",2009,0.00250574574760762,0.0520957905795355,0.289184468448827,0.0104501281168521,0.12779916723707,0.00382242514340389,0.011893781623841,0.0483106471853261,0.00357099018059099,0.239262277194354,0.00538760053502515,0.0058141216984161,0.190905379410697,0.00133637007428917,0.00766110682416295,1
"267","COD",2012,0.00133771847635356,0.00732916480702896,0.0906584588764561,0.0253845153017438,0.052971790397403,0.00266991748706638,0.00357930279698843,0.0131897901558736,0.00612511830845432,0.147190489282967,0.00236676228417814,0.00143151206547356,0.629330048258667,0.00129092715806235,0.0151444843432845,1
"268","COD",2014,0.00649404214410642,0.0841418024585074,0.022133561376033,0.0145983815782482,0.0216580768816628,0.000883769650712806,0.00382451313949846,0.188016769109519,0.00142912267940143,0.419282460186217,0.000891217377951798,0.000528360371162079,0.1121565590128,0.000542622271699526,0.12341874176248,2
"269","COL",1986,0.0167040265227515,0.0445604551540332,0.455142125723784,0.0681720642875793,0.0375399010122492,0.00818826061133153,0.00430298216415289,0.0995798811533924,0.011979198232521,0.0138520598323671,0.00548387754190244,0.00127072899582485,0.0247278331911915,0.00132504666019579,0.207171558916723,1
"270","COL",1994,0.403369924196313,0.130818409673776,0.115711336680305,0.00323847664162332,0.0548038018162846,0.00596212898426138,0.00188667369968833,0.114665244319531,0.0444000096663475,0.023697561426273,0.00175496799705525,0.00155170975128868,0.00367850607065185,0.00343427579179263,0.0910269732848089,1
"271","COL",1998,0.0719462409634639,0.0387202946796414,0.0650992501281384,0.0123902762410177,0.0773574373416068,0.198688089788713,0.00426312510595906,0.0428841221949792,0.0606297868905803,0.196670392047909,0.0461948142643999,0.0109735473261299,0.0998690882569413,0.0111216731051092,0.0631918616654108,2
"272","COL",2001,0.0193306327647498,0.0786707280667032,0.0190633407341305,0.0239155405354864,0.0736353081708293,0.00183101006378081,0.0031639667739416,0.11340826661722,0.0355113191734649,0.141331276941698,0.00251400309339688,0.00712957610663916,0.458239506580244,0.00147466856567399,0.020780855812041,1
"273","COL",2003,0.0135066575376292,0.00322366500199977,0.00656413798767096,0.00290877802075751,0.0136246940557494,0.00160849781215957,0.0010739330955544,0.00490964485920954,0.0938064440869199,0.0237977820228426,0.00189255236891378,0.00335176405169238,0.809501922175794,0.00263950010182831,0.0175900268212783,2
"274","COL",2005,0.0125087309462204,0.271541602739379,0.0218835635352904,0.00799485874587141,0.021194064488905,0.00114134942368432,0.00637372013434466,0.343882302602572,0.00317966834141672,0.217081489917394,0.000879973085540517,0.000789958074933649,0.00660795429661146,0.000245936707533657,0.0846948269603022,1
"275","COL",2006,0.00773807707060464,0.245139068958797,0.0230178462984256,0.0101222191718678,0.0259731365451536,0.000952276545574825,0.00571124556755056,0.492262700588263,0.00181780021481774,0.158217471318644,0.000717578026308716,0.000384847075781212,0.00292703894984615,0.000148594868030058,0.0248700988003347,2
"276","COL",2008,0.0579587295751319,0.0185286222788449,0.016692668079929,0.130897721303682,0.0740787521779098,0.0289941470369172,0.0519145112091018,0.0402311979807337,0.0357880341853863,0.0809656851174191,0.0514453789965443,0.00461831661779654,0.186310815805764,0.152775450183286,0.0687999694515538,2
"277","COL",2011,0.0134685959139969,0.0742447759153126,0.0928426657189248,0.0052633729364415,0.262282899422647,0.0287842988413382,0.00127505439286966,0.0072164378563756,0.0339808136883637,0.00401505446778195,0.0137523145876425,0.433110467998972,0.00681163246865178,0.0122988282482603,0.0106527875424216,3
"278","COL",2012,0.048344682056525,0.103607051444731,0.0141059921782035,0.00503967570726364,0.0390527466078954,0.00195648645277182,0.00668244381530832,0.271529861012148,0.197919243219869,0.24120487519672,0.00428696296110757,0.00355775271084921,0.0428853453120708,0.00249340418552622,0.0173334771390098,1
"279","COL",2014,0.0479354561494262,0.182074393563818,0.00609978413727101,0.0744481581693714,0.0648486465791027,0.189970030509706,0.00260659839040515,0.0258846789801101,0.00254695861100593,0.195579982601557,0.00722323938650226,0.00155220207046111,0.0778421104266873,0.00239092823936423,0.118996832185212,1
"280","CPV",1981,0.115448185372297,0.439166775939583,0.208883046319513,0.0203143377314831,0.0691830022941622,0.00642788627020241,0.00189045221710192,0.0629727545051102,0.00747241180894725,0.0268036932653554,0.00173518305272301,0.000532676116272009,0.00365164536072771,0.00263761224247771,0.0328803375040442,1
