"","year","region","business","rights","marriage","religion","human","literature","cancer","health","tourism","rape","arts","sports","combat","fashion","politics","number.of.non.stop.words","n"
"102",1996,"West",5.78048330085087,12.3699317801831,27.0163662780827,4.29811518426433,40.6431386834071,17.1463112929885,17.0088474393688,3.77897942661044,7.48584523065246,10.163554318767,28.6269223827392,40.9049106353955,2.70115589396236,19.0169287953371,4.2759006617384,241.217391304348,23
"103",1997,"Africa",1.63369367926206,5.55267025669702,1.10276322644947,0.75600533349172,3.85942212594093,0.243893079598342,66.7022540366276,33.0162146295066,0.256037476282908,1.52678452266693,1.97701892499167,11.9298127108664,0.49457896371801,0.135774076243843,10.1464102909899,139.333333333333,3
"104",1997,"Asia",117.501939318764,26.4708774203136,49.3956392988756,1.59877269627137,38.6332951020542,4.32127430893422,35.1115464644164,11.5969196020242,10.6072570237058,14.3741353841908,1.303078998465,3.83986585166694,7.43889419899049,3.47298727425676,26.5335170570709,352.2,15
"105",1997,"EECA",10.4198395348969,9.62642796995112,6.07996910395938,9.76817922036633,16.3248714104221,15.7256325757587,0.304505312162114,13.6017859514301,4.82358424138286,30.9991883833138,20.487920829942,42.6749762295021,3.90915446622899,1.00397906306529,58.5833190409515,244.333333333333,3
"106",1997,"MENA",1.73732619261593,34.6590745772899,16.0379719197953,23.564705489063,12.263681796024,0.805267371103551,4.79566390301616,22.992018450869,11.4540211696876,24.4438638933712,0.39162730990609,0.848970151596109,46.9261504539025,3.55683273458963,20.6404716459935,225.117647058824,17
"107",1997,"West",30.194726644365,31.7622722035684,19.3770516015586,5.25360779356303,54.4836893048259,49.2861459007456,29.9664514714608,21.5053551222449,30.1004805046306,8.65555752780616,51.9096703149298,22.179726659057,2.01642262632725,13.1928143657787,24.4910279591381,394.375,16
"108",1998,"Africa",9.87217280850371,13.9164688390796,29.5766152484271,9.27764680218736,41.6330217124301,3.36190684272995,7.68277198068326,35.748667049475,24.8807292011079,44.8628904067906,5.25800727883129,8.12966533361221,21.5856670746969,6.22311274696061,21.682964366792,283.692307692308,13
"109",1998,"Asia",53.5023918554279,41.8955711752762,52.9992077676075,9.27754292689698,42.1832715830015,21.846079334704,27.9727329162704,43.1160480419196,15.6630931162237,41.6106002591507,1.94276256754732,17.1462271782848,19.6727265388242,5.82936234019292,35.384049065339,430.041666666667,24
"110",1998,"EECA",61.18341659386,22.4951609477537,25.3033687826524,2.5054325459306,74.8806028151775,4.50901688661673,4.49717119945154,39.4300884905458,78.0995151448533,69.4820418660404,2.72259136406986,39.8058937333755,21.3253925288928,3.39496346220128,39.1153436385787,488.75,8
"111",1998,"LA",38.3249480855756,13.441211357747,20.205656579303,7.96951524204822,19.3453250112569,9.26091934260417,2.912742573798,17.8753119846469,13.672256337052,49.193728517197,2.38724412857773,15.6045086156126,4.75823310736873,4.9051499827928,13.0807491344193,232.9375,16
"112",1998,"MENA",9.59871502235692,57.8941923945891,29.5984847892157,35.8984981715108,45.431737780306,6.26585426138822,6.59757808532351,22.3609028901386,15.4870845120986,21.5147241340739,1.88433362360088,25.4900040986293,31.677614807683,10.6570141472995,23.7020848111977,344.058823529412,17
"113",1998,"West",12.6346872097357,21.9874829567871,8.0251016547993,3.88443230064723,27.4142532224879,106.283439148694,19.8607959105048,3.04269746492579,4.32813797859807,12.154186751176,32.5308691178179,31.2592731696426,3.64428672661513,23.2427345687818,14.6023586608923,324.894736842105,38
"114",1999,"Africa",4.81646302198344,39.8297567474733,66.7978303278429,11.585421693268,68.2541425265606,1.89047785316948,43.7049758730505,32.373053171055,13.7265606325488,34.8748052652314,1.85930175636554,1.97831510546665,38.272060903232,10.119125805963,17.3177093167891,387.4,10
"115",1999,"Asia",26.6869811124329,26.2605586587299,33.6522754388979,7.98170562767015,39.4388760316814,14.8586927759182,23.2811475968865,14.3345763652465,43.4690753946957,9.30637922028284,5.14168880813749,7.42021936289831,7.3457913513795,10.7761488808181,21.4521333743248,291.40625,32
"116",1999,"EECA",26.1946861670802,8.57822584987009,40.0727292561343,17.4213462914548,33.5552291259852,5.3959909829941,26.0538702787641,66.4078105670072,20.1748819540346,21.4457197372268,9.35543159014261,17.0425152107704,68.9881013744709,7.11487176962417,45.9485898444405,413.75,12
"117",1999,"LA",24.9489225839214,10.8843932454132,24.1131860917299,2.17233256813859,33.5934050654482,8.84605744822635,2.1280226706683,18.5272599422449,11.7898938329414,51.4215756811123,11.985161250526,30.8678193922394,12.2095388004349,23.838099845762,72.3743315811932,339.7,10
"118",1999,"MENA",10.9315312309892,37.7277617727815,23.546526623496,48.3190527948055,25.7865063022457,20.6334824191255,2.40170473245353,8.33915274478764,8.87322088263467,14.5267664574108,9.79413935109752,0.673464214875817,9.47044758100412,1.73503102975279,81.2412118625398,304,16
"119",1999,"West",14.9938167537504,18.1591628610947,4.12757711482187,1.52214653881859,29.9256222497413,10.0539632955587,48.5710823992309,3.58833111718828,12.6368252405031,4.19980853272291,2.76997540779611,86.5530647329057,2.28750220786775,5.75162904338928,12.6994925046105,257.84,25
"120",2000,"Africa",2.27735019408168,13.008718802776,15.5002452655338,7.24397458867493,24.1394332021086,0.854068930162316,56.5195581213184,23.2511691539501,1.72831481811514,17.8722322159133,8.72173490253411,0.518296570935351,14.6732434991965,0.72697729152486,21.8313491098417,208.866666666667,15
"121",2000,"Asia",44.2345620606649,37.2055324273496,24.5967490558066,5.10212350680628,27.164576145463,6.36754652050344,3.67166057669256,30.2355580200532,19.0148367844373,19.7001859041239,4.03526092083929,11.3069729009776,5.9868870317963,15.1136609058629,36.199371109591,289.935483870968,31
"122",2000,"EECA",48.3562116607512,36.8805410399011,26.0701157630977,16.2215174296537,53.5172515973164,134.783142326874,2.37055736648497,25.0266660606157,54.7238784325369,49.1843158627362,29.7428789133224,6.89745186250098,26.1707280903703,9.57229592911844,44.4824476647205,564,10
"123",2000,"LA",44.2148837557712,29.877213979119,40.073569173485,3.91653530296305,51.8986570831152,9.06585533170347,27.2514395966328,15.2116255451971,71.0386076702157,21.5029439966586,20.0875460385324,27.6490014478182,13.3917942760879,22.9996828112196,85.128336299173,483.307692307692,13
"124",2000,"MENA",12.8789795336574,50.6141276555833,16.2459189594843,26.0165513191995,20.9506604387593,5.92802357459687,1.95549751925964,14.7312654659583,5.3901006190813,14.693323899927,5.44883057511363,2.25269735696975,12.1713596031722,15.7308921492146,39.1028824411341,244.111111111111,36
"125",2000,"West",25.444900888954,12.5025294063384,14.7321315139293,2.20849895816557,35.8248361170241,21.2233841628108,22.8073690075573,8.90513374192354,5.27210667431181,12.7845344186439,18.8593759227291,79.8909596645527,11.3788662537795,8.70651794503604,18.7037532834274,299.244897959184,49
"126",2001,"Africa",4.49312331091533,8.06339298458493,32.5762053739586,1.75368576769303,31.6684520969615,3.66231869906232,65.529541765175,52.9596954491575,12.8296436171183,20.3916233886378,1.53805070307371,0.540629627417645,2.61981534874754,9.58485700612529,8.7175362899429,256.928571428571,14
"127",2001,"Asia",65.7250282229043,29.154124754258,56.067656603621,11.6285234461637,55.0433403879634,11.60151750135,13.0527263238534,28.095706532419,25.4710464075597,26.7170306309968,14.7598769005261,6.66741966421997,4.40548655852603,28.6281377746173,10.4695577782008,387.48717948718,39
"128",2001,"EECA",6.88839164779139,18.5553083137115,12.984670399586,30.4343968653866,44.5329894525455,9.0494324868688,0.983019032295368,2.18795277282288,44.2926641368691,87.6691181138322,8.39899659467945,21.1433771941167,27.9198405776126,18.437650232107,4.41108106866385,337.888888888889,9
"129",2001,"LA",6.45786998995595,34.8994113069166,21.1780483212155,18.1720422463073,92.0536585501092,53.7135569792262,6.26087774026979,7.62479840765385,70.6704108002487,19.8298241156149,27.295182920656,5.37063371741365,22.0195870467911,4.97183951910898,29.9267027829566,420.444444444444,9
"130",2001,"MENA",15.1430018160534,57.217491844968,25.234847115653,46.0752458019762,52.5613177823832,7.42230425922709,2.09630640394806,20.5946635091924,30.1921541257243,24.2142578180146,14.9735610534188,4.26460816524799,49.7287536465712,9.78842732909675,31.5216307570966,391.028571428571,35
"131",2001,"West",15.621356358993,35.0053327515319,14.5688965368653,6.12989801585199,57.116461036387,32.8630468997544,70.342099499757,15.15255976337,26.1533451678783,12.4885396581259,18.7653567501779,16.927141308586,8.07516607070174,4.00475428363328,27.1471570094975,360.361111111111,36
"132",2002,"Africa",11.740984489284,15.0630283676893,55.8799750756115,11.5314136381064,44.8740325572649,6.25938719295369,40.0907199315758,33.9415706382689,17.8144165989476,57.8130156362544,4.31482985013196,1.16800484700069,22.83231978773,6.73763090715265,21.76475743855,351.826086956522,23
"133",2002,"Asia",27.9278898303686,21.3838141139044,17.7945049590053,15.2748366050811,29.0591880100669,16.3210154558446,17.1996282766326,20.4786055002112,29.4036593178685,32.8784873332724,22.3479199086641,2.41485815206927,18.2541998116417,8.66147589840751,30.4204296474748,309.820512820513,39
"134",2002,"EECA",11.9406119089437,8.76834779843451,12.8779061117722,4.90126857303018,35.4406511887965,5.0877719273273,6.57907379648059,11.6126835413016,12.3033233088942,7.69004398015692,15.301454771021,65.7577619283956,43.7528674137911,11.7280879690264,45.9854185099009,299.727272727273,11
"135",2002,"LA",10.5127046267506,24.2573456247799,70.2250966410426,2.83819578096167,49.3322519166856,4.84632305484181,7.8504982302305,8.34976099209208,140.15347359211,145.680593262549,24.1233149072599,2.32931476333042,19.7290387323774,30.106171112533,6.80877390531325,547.142857142857,7
"136",2002,"MENA",8.82385060464679,32.4332670185588,27.1506800693375,23.7920184834962,38.47139355199,7.62840288352056,6.93649367813185,23.106890929129,15.7865176279758,13.0052486457661,8.65721377491801,2.48790966021896,36.6659017740128,12.0843759184161,24.0479603798816,281.078125,64
"137",2002,"West",11.979330615559,12.7933072267112,7.79812211629775,1.21641174154781,24.2306947290743,14.0938183882695,49.0961134053598,11.8350086221538,9.61916068590399,6.04170872004436,10.0253862999829,32.1279368212501,1.21014673381433,12.0559910251561,14.1268628688751,218.25,32
"138",2003,"Africa",1.78305151634298,12.7507667030668,32.9577437579649,7.48886578543683,25.7254419480033,3.50966693973399,1.80438432249227,14.4029886994296,3.51697898217387,14.363657227412,3.0311841528706,67.1078088720874,2.62187608431312,1.58794577410667,10.8091776961042,203.461538461538,13
"139",2003,"Asia",28.6886892606617,23.7332660050618,19.7863936801214,10.8435618000291,36.3075001244218,18.9780312934198,23.5098967385616,21.9464792492345,26.1681872215347,10.4124491109602,4.79803012948379,8.31607437525539,15.976081875258,3.62883410592725,25.4200385435824,278.513513513513,37
"140",2003,"EECA",13.2108676238044,29.6331358057326,32.1887869189575,13.4970088505995,34.1193437016649,11.4093272299592,3.86656676423156,56.5277202537959,12.6043555513825,21.1332289350658,59.0606090453326,0.838360915930225,26.4945446497447,5.55049222222043,16.5656515315782,336.7,10
"141",2003,"LA",17.2380473471344,5.07423982947413,3.22860492463232,4.61589435834433,13.3917674013875,6.95276140340069,22.9460965557948,22.9858619383013,28.4291588799742,25.9159525528328,2.16626630997036,4.94277434876347,14.2747379388865,4.80297770166805,6.21132909767045,183.176470588235,17
"142",2003,"MENA",6.34712046132467,49.1073021714002,24.666691901318,36.1814573659124,36.2287929492176,5.92207261850035,3.17400602007829,12.2148719501915,9.87686075599403,16.5826783703731,3.97354332722245,1.3723128822611,36.6206317831271,5.40666531792324,34.7431739433378,282.418181818182,55
"143",2003,"West",15.7288092731538,15.0234841827722,6.92490749267626,5.19058286321305,23.2635046781119,16.7369905693901,78.4038656645056,6.88298657255775,8.92229825168335,6.24719132971117,15.3222943760638,34.9282493893841,2.27469183839023,18.5263809796711,20.7237625387155,275.1,40
"144",2004,"Africa",9.84705640390783,21.9349002677776,64.5213973140524,29.8729231305398,71.5519406687588,5.43046588078785,35.7479982436012,34.0384454457528,59.694252717736,8.62017855136111,13.3833827714898,1.21491456278618,11.6639268199058,11.6618737333527,31.8932665651132,411.076923076923,13
"145",2004,"Asia",48.264454794911,18.4758793020203,21.4059156986116,7.33176811163991,48.5230033911863,37.3495216924413,32.2942110308686,15.988512322806,33.4671727721989,18.7862592633063,36.5590729893062,2.40471334472358,4.12768562917187,6.50388515598746,8.34403145734245,339.826086956522,23
"146",2004,"LA",31.8192656172031,12.4375748934311,34.2570973245992,6.82534050259287,50.1243012432018,8.58086009714607,10.242735690491,30.8891084388976,62.4723691698926,50.5412593879344,1.23637529291657,0.661466658345755,11.0119458797641,4.41398530879803,15.9148859233574,331.428571428571,7
"147",2004,"MENA",18.8143465352993,50.5279010549826,36.3834803944524,27.7639690885141,71.7102964601775,9.60028096251468,24.0811324916592,16.7966157627023,17.174867549015,31.4654000822825,10.6752850223016,4.6615912758881,59.1683368448053,12.287137618592,49.7932050106596,440.903846153846,52
"148",2004,"West",21.224135055579,21.8787448913672,12.0219885954457,14.1454190230056,38.0000764936264,31.2188302976774,10.5371459821674,5.17256979336026,17.5456074301456,26.0569393106315,45.3249790973698,22.8684733954839,4.95394683252366,16.9956421184455,8.22216834983777,296.166666666667,24
"149",2005,"Africa",6.76616676663512,34.4570077956389,95.2112334632362,9.68054354583486,40.459812557867,3.76952012765525,13.5620557184664,37.1536368275088,18.1689437924392,24.2945100751354,23.987588286715,3.91548979867571,7.35624360371583,6.13373351058246,40.7977998441796,365.714285714286,14
"150",2005,"Asia",26.5699105914268,27.3600963560873,52.4412241710998,10.830386297578,32.6650855998192,39.0183823246391,8.68066725447012,6.63485568327748,26.9705089884455,23.9796554825516,28.6640178936211,3.03037158432761,12.6475914502945,16.0127034038203,27.0445429185417,342.55,20
"151",2005,"EECA",28.8049362830239,4.32675752300814,15.7796314716693,1.26294235797497,27.9133317539741,1.41380362847097,24.6383673002404,58.3396058001364,2.26946711439642,2.29602906772542,20.6450283260872,0.972199325902213,5.44314524352743,0.387959226156157,18.5067955777068,213,2
"152",2005,"LA",4.5817413361906,27.9507980961297,43.8605006215272,9.59024169259017,35.8343351069786,32.4597911210394,3.87651428238697,10.7404935514819,29.1696379454449,80.8123191846923,3.84191141197827,1.47490524599277,11.6680357498328,6.52385613050113,35.9899185232333,338.375,8
"153",2005,"MENA",11.148432203932,60.1664326221696,27.7082016203202,20.7175613436816,40.0293781078888,14.9950994851471,5.40818153953931,11.0638672320208,21.2865172587658,17.4041055241626,3.57622828355382,7.2919480296341,67.2970335702249,6.68646497352055,66.0300720149626,380.809523809524,63
"154",2005,"West",19.0632250513958,35.9884694399898,17.9177926771162,23.0669640155932,38.3833591585223,34.8386719487677,42.1532558443721,4.94133757011116,14.5550308431681,5.39631058772348,42.565509707071,4.03739989925342,1.40415366314387,3.89808748445594,17.2348765537604,305.444444444444,18
"155",2006,"Africa",6.50349514939401,14.7796581606992,55.4125484971216,13.5218753980411,47.5565008847144,21.2296285204772,27.9262570776437,34.7387093963738,22.1516333403884,15.131848510328,15.1710570371407,6.80165887487862,13.5506048690326,9.47956082364677,21.3574634601198,325.3125,16
"156",2006,"Asia",39.1013614070108,22.9183171652272,40.9401943978719,16.3016349625182,47.1039913224219,22.5383375939151,35.8599834764839,31.927119739104,43.2790351516555,27.1983719415482,2.21346832481095,1.18018360210017,5.45496905380475,5.76682021570939,20.216211645818,362,25
"157",2006,"EECA",6.39477257325277,11.1237515620415,17.0205979469919,10.0338039696754,28.2325817837332,8.20207935771195,1.69054668891398,9.06132808365076,6.2891742408845,19.6872179831527,1.46604619589912,42.0540771638841,48.9739623715106,2.01762576715124,43.2524343115462,255.5,6
"158",2006,"LA",13.0132687421775,25.9468847278336,28.4970939629966,11.8884803609367,54.0467286084787,12.0187393823352,17.6758155802508,33.5133693171038,22.518102453445,43.1015903108127,29.4091819870789,1.3055668623617,9.28137364495007,7.19377992261449,60.5185955651958,369.928571428571,28
"159",2006,"MENA",13.2811958782075,44.3823891776251,20.6367470181451,33.342422261534,52.6910599117681,21.554089488162,17.4236876908401,16.3344683265717,13.9206099682786,26.490303687546,8.82588509566134,3.48039703119483,41.5929088863315,6.63399650688685,45.076505737914,365.666666666667,39
"160",2006,"West",40.9200642319349,23.7755599256586,15.6235486513816,14.0968472284879,51.4210277995209,15.28842813252,26.5133861243853,7.88376804330808,31.0894605155566,10.5491343692279,50.0249813631172,18.0603310101307,3.52566436651749,32.3837012343197,24.1855604185673,365.341463414634,41
"161",2007,"Africa",4.20247941259022,22.6575897473796,39.0425332971948,22.6299499161827,33.6616036396617,23.1929370277501,27.5404544182544,45.511532319564,25.9325724780869,18.4508298210645,11.690303771928,3.91090439374834,21.2724050502761,10.6858904051412,7.67683783058924,318.058823529412,17
"162",2007,"Asia",51.158332882272,24.712407743063,44.2862057438649,4.84378695604016,44.1483306776713,6.93613293611802,5.20029108139285,26.9994340196108,22.3355576826959,18.4259578250041,7.45846086741012,14.1407788189932,11.5774490296082,5.44403875687793,18.1423587889012,305.809523809524,42
"163",2007,"EECA",2.76569114460146,3.26895605494205,26.1928425718611,1.88813909175616,10.7539395925855,0.910334633061012,3.6608689687008,13.1262699787307,145.999771027337,9.48926448589797,20.8263659233555,0.752692259145784,26.8291420453107,0.915068385024323,12.6206538376899,280,5
"164",2007,"LA",16.1779245727831,29.9387898238649,38.7184963262434,23.2928941015996,29.9459836564365,16.415956849448,10.4503014492747,42.9739711416481,13.9406667460615,40.2679246662389,12.627401384639,15.157988309046,12.0204595536774,30.9380705771443,74.4331708418946,407.3,10
"165",2007,"MENA",14.9672067291349,38.4533510387563,30.7419074096374,32.2644964689163,35.578354351261,14.1548165782448,5.10953471914,14.0742208882888,17.6471400158196,30.9008008310407,10.033320956672,2.18816815737758,29.3759273061763,12.7420426495104,29.7687119000238,318,34
"166",2007,"West",18.4803089269679,23.9443646747467,12.7729105027426,22.4705308629179,48.0665562861692,22.3851495486652,13.6570540096644,7.5552142151975,23.8508676236207,6.96099675695285,45.0763982409381,24.0305246849894,2.35205903911163,31.1236625546083,26.2389193140869,328.965517241379,29
"167",2008,"Africa",20.5501699902911,28.5682181590684,29.9094719003833,7.44621939614404,33.9983713391014,3.87823406493582,10.3406246563621,30.4616019261832,6.07706223501528,44.2463075869813,10.3213714761082,1.78584047076829,20.9970575293283,3.30282765272218,24.039698539684,275.923076923077,13
"168",2008,"Asia",34.7238279410794,21.215285988033,33.7083425467447,5.63250621978464,47.4247033673197,26.8008806373134,4.52352563434774,16.9114129857402,16.8327895858265,16.0917578642339,47.6060258156021,50.2356627032759,12.3896860062015,17.2744649366166,15.0365351752882,366.407407407407,27
"169",2008,"EECA",73.6216730548799,32.8903384932787,15.8003462838224,45.0582489859835,79.4918528775604,71.5133029162175,3.74057579561065,43.7286243889585,130.458793366495,11.6185436008198,34.161071974612,11.6736127849266,18.4138109023829,37.8619522099412,58.4672523645107,668.5,4
"170",2008,"LA",7.57331655377639,4.4278496783536,18.1214223227363,7.53746184855339,29.7573152953716,3.20671044588954,4.57391351630982,37.8235401160706,67.5277377617912,21.234682646768,3.42306967436639,31.0123997232817,14.9802138673537,16.8373135578485,7.65536068383683,275.692307692308,13
"171",2008,"MENA",10.002391196321,42.1530126810658,36.745640879435,22.8240280896913,62.162146549519,9.40480204193183,14.8165292888734,12.7788336237926,25.4096333667131,30.2963688556212,10.6977241376273,7.21544634188434,85.5574201451157,8.98173387631545,27.4997434715478,406.545454545455,33
"172",2008,"West",24.0636885335324,22.4362867186554,12.7140601202258,8.57430242123439,51.1666505592883,30.03735733324,68.3207076479939,7.31225527463181,13.5424385334359,22.6475148684488,70.6512945231088,20.589465718749,11.2140069392483,21.3936514334507,12.7437267821639,397.407407407407,27
"173",2009,"Africa",4.22389981396885,20.4848603022121,76.690449210217,13.8555786528361,46.4650599010184,31.4209991097731,33.9183382836805,55.5556354651103,16.3514120816832,28.4759008538493,3.05540071007885,1.96931554454034,9.51841666954831,7.63548525049522,17.4968952098121,367.117647058824,17
"174",2009,"Asia",40.0850049250071,29.0299410451457,39.3839379611227,11.9936990777479,59.1858115181927,21.9724535080666,19.7060784239153,43.6298677149392,24.7044350958765,22.6554322021226,14.3534198710161,4.43704465539462,24.173893767631,11.172847851979,26.6113704770812,393.095238095238,42
"175",2009,"EECA",14.5549238512532,30.298951736494,14.4055987890852,16.4073104796673,25.1979073118188,10.2305564144395,0.288771424925486,4.93338030773406,8.36279013777546,16.6587161853811,90.2322167215078,2.14834455003039,3.50805515528123,9.47952029362629,28.2929566409802,275,3
"176",2009,"LA",33.2084150009267,17.5435587589903,8.34644407812114,2.30778970477538,17.1716982618188,21.7223589382658,0.669059554090348,24.1592399654112,7.54683532494446,50.4083586357981,6.68003605375015,16.2202402729742,14.6230026754709,3.06844404856625,64.0745187260962,287.75,4
"177",2009,"MENA",8.76678964527913,58.7829903650759,19.2041417451368,41.2413814967141,37.5310454521309,13.8466193743742,5.29740695191207,18.0194846766088,12.704342504503,33.2036861459009,10.5391956818628,9.0338848614299,48.8276102195482,10.4618973795289,46.3995234999944,373.86,50
"178",2009,"West",37.9686558979397,26.6892764923456,22.0675130370572,4.92254977824777,55.3322163711666,53.2654245537714,49.932869439137,4.83058843734995,10.1698346393009,11.0958161032683,29.9518509966137,12.2203517822554,9.74249206496292,32.9984389223562,21.3927666455178,382.58064516129,31
"179",2010,"Africa",60.1220883573995,28.8274787433058,59.1809484006943,37.4674823697353,68.5700161832032,14.1277700731815,5.0864401228067,39.5527837046788,51.0623754894352,28.1137687191593,4.45554534746451,13.8494821260805,74.571975502066,8.87797365445683,36.3338712063326,530.2,10
"180",2010,"Asia",49.7646484531401,29.6650941031024,24.9993393809741,8.94314996315663,40.2470748356658,11.2132106215829,35.4227812877592,28.2411339881345,14.3667386878223,14.6866269172833,6.75284583361746,28.8111631051683,8.09269489336191,12.1092398333893,25.6842580958418,339,29
"181",2010,"EECA",20.0113487795907,34.0512043657588,25.8973986108573,6.40566799418716,59.5089229502817,28.8918035575525,4.84781596764635,4.83455338608335,22.9841875520427,13.4955463275543,70.6259155123685,38.2729778459958,4.81291092394045,14.9384580775574,46.621288148583,396.2,5
"182",2010,"LA",8.07975627974274,18.8772393240625,22.6740637889787,3.24317522759493,33.7237820024276,5.21424551575896,7.43529636922557,38.2199870515924,19.0570903632348,58.2896256061336,20.3141424226186,2.15758548651205,21.5081660077673,2.51165758177753,37.916409194795,299.222222222222,18
"183",2010,"MENA",7.43576788336453,47.9578760907316,39.5479848913631,27.4449496541876,55.0033015379989,10.2539852254183,3.79265651984422,8.44217743185757,36.8341887306944,17.3408159385497,9.0633430770362,15.8938554474897,46.57231503232,9.34044376680362,22.4096721056739,357.333333333333,39
"184",2010,"West",44.6827344445551,35.976269178387,26.152853565998,8.41135839895452,43.8984242738414,33.8346739651945,11.3017529348234,18.7703497340141,26.834445004685,9.97107068697292,11.8742499112912,39.210109024835,7.11103551681561,6.0539640364714,27.5688832362042,351.652173913043,46
"185",2011,"Africa",5.24433527093318,14.9827247857319,41.2223491941996,33.8061076080856,50.2813359672203,6.27690199783112,11.3414345594253,44.511037553078,13.3319346709095,18.7551849479831,25.8462886483199,3.85861097763852,14.9857728898978,5.74368592010788,21.3122950086384,311.5,24
"186",2011,"Asia",37.6507278670977,19.4497950932083,19.1980772438112,2.88139828001081,52.0566193460938,21.4937368024644,12.8469155832996,24.2707951465963,24.3416560110408,29.7135635445357,11.8339108383279,6.88489557710623,5.0987507425752,12.8453615428264,16.6229855701947,297.189189189189,37
"187",2011,"EECA",12.5701448206731,16.0248084167141,13.5514586353169,15.9741107191306,42.5763797806311,17.7322882655114,9.26238689943668,11.8189435229122,28.9096963703482,28.3857849091908,80.5417968219023,4.90166708879576,20.9566143361254,22.4656006252354,30.7568902166475,356.428571428571,7
"188",2011,"LA",15.490046802755,21.7006166030378,17.168530870987,1.6036454470969,47.2164063853177,9.37149996985002,7.49898035479802,15.6859788232021,9.28950133342847,54.393307947782,26.9752681887863,69.9567919734517,12.0891773769206,4.90257188263999,6.30053318280354,319.642857142857,14
"189",2011,"MENA",10.1867353208188,66.2691516472605,17.5374166991786,37.2535217262953,47.5404671420349,8.89957232803605,1.46749570237746,18.3389324012524,9.44000763334978,28.7693278790844,9.17740457773703,4.98435345715006,41.2014363491786,9.27726670356075,34.2596501587129,344.602739726027,73
"190",2011,"West",31.2861245675883,21.515858229954,14.3942712068868,4.55216830827935,42.484338709875,11.795762048055,23.9428863094383,5.87106593689487,5.37944798193863,18.8164548435839,18.3050172357645,41.794236706561,6.91040464173925,11.8807882626636,17.4949038243369,276.423728813559,59
"191",2012,"Africa",11.2415661413531,17.4047358193793,19.8163340891913,2.58590868684643,42.0525000512019,3.44249618491634,7.11952789196517,39.667906565471,17.0855574899652,13.8679801152276,15.7407765842359,2.25486295003846,13.8298827554161,2.11493038668022,14.9417009547787,223.166666666667,12
"192",2012,"Asia",26.7812832665231,31.5451209980642,21.1374997806043,8.286557711971,48.135712690752,12.9230802685773,6.187445723284,24.3694686659579,23.385013658252,57.6383846032897,8.14819884092894,11.2030651496716,21.108709398281,7.35245976977535,16.6579994740676,324.86,150
"193",2012,"EECA",5.79253534166067,6.8880831870436,15.6855171143412,29.4475657016541,51.0846048575097,13.4437699497721,8.78141307572187,14.9399390131131,13.1404537582205,58.6337076200996,47.0060742073919,8.3621079980753,14.8857839065613,9.02810462637366,11.6530669151886,308.772727272727,22
"194",2012,"LA",11.990484062333,17.2989926553882,11.7184768024839,1.99541373795326,39.3459450034384,3.94785234824012,14.1508703263221,14.3022566766895,23.8097471521189,30.6602843555979,9.56037641874433,22.5795360099748,9.61693209798017,2.34166370517849,29.1256130920013,242.444444444444,18
"195",2012,"MENA",17.0102101062565,54.6606649693673,26.2941466643775,18.7029240617729,37.6696674656081,6.53880608863188,1.97544561199538,11.8605030082842,8.39251025440029,38.4037519796941,6.77575175701352,18.477523001713,33.9387537719363,11.7441221480005,19.3409333966628,311.785714285714,84
"196",2012,"West",37.9851735091855,25.2690185937313,11.112357110455,10.1290036701096,35.2852644568316,28.8036156547233,26.545801583723,17.2013421443503,13.1806920067635,28.1426840356016,21.0308056713789,23.9170581324732,6.94486783767788,19.0797511427933,18.372564450202,323,72
"197",2013,"Africa",4.50585126665083,17.8867154016526,76.6602557609453,15.25755400098,80.7240099529536,1.56371620454934,99.7916879071417,65.631488015962,19.9772772262045,43.055992235667,2.45133844333209,3.32511064871351,24.8222997842678,2.63105848792144,6.02814466305849,464.3125,16
"198",2013,"Asia",25.4216589895755,44.0549093428388,28.3056237962684,8.85487464087539,49.0099946792896,9.40197359724292,7.66789465432471,21.4742150210528,15.7027813740832,101.69273441202,15.9483186933937,5.67787424871704,11.782253755909,6.32376409962296,20.6194002997242,371.938271604938,162
"199",2013,"EECA",20.6791157070515,14.8505803136128,10.8356880843119,13.3599666735239,51.6773063979072,4.30346057659312,1.61277683708712,4.65832502179296,23.1662569849293,49.4974503315652,7.14000406184957,70.6131133509947,18.6610029777428,6.79688601271864,15.6935212137739,313.545454545455,11
"200",2013,"LA",18.9951502000169,43.4174876718165,16.2711026574271,10.8938301423226,38.9315064992626,10.5977693853043,13.6852148777769,45.9749485745166,32.7697395252973,55.0001013663262,9.97766631602867,5.10300259228397,21.5607254095457,1.47748813986695,28.0775999755411,352.733333333333,15
"201",2013,"MENA",10.7911858696295,61.0710410694981,11.3841797138292,29.2804596707466,42.1709939401269,5.11684273873926,21.4487068209479,10.8609520983548,4.47950361917364,36.0773718324825,8.78697152820148,10.4678815802515,42.7947959920023,5.96866476756155,34.5460627935426,335.245614035088,57
"202",2013,"West",28.1605182189333,43.5338312930823,16.3717724933931,11.5642521249368,47.0570061407585,20.9478673096179,17.9519731856409,8.98542607749816,6.68797638119061,38.7743380371003,23.6382443695199,20.6706703898727,11.1932861824288,4.42765594644935,26.3617124618223,326.326530612245,49
