count,country,iso3c,ccode,year
NA,Cape Verde,CPV,402,2001
13,Costa Rica,CRI,94,2001
113,Cuba,CUB,40,2001
8,Cyprus,CYP,352,2001
61,Czech Republic,CZE,316,2001
359,Germany,DEU,255,2001
2,Djibouti,DJI,522,2001
7,Denmark,DNK,390,2001
44,Dominican Republic,DOM,42,2001
27,Algeria,DZA,615,2001
38,Ecuador,ECU,130,2001
121,Egypt,EGY,651,2001
9,Eritrea,ERI,531,2001
106,Spain,ESP,230,2001
9,Estonia,EST,366,2001
25,Ethiopia,ETH,530,2001
18,Finland,FIN,375,2001
4,Fiji,FJI,950,2001
440,France,FRA,220,2001
1,Gabon,GAB,481,2001
798,Great Britain,GBR,200,2001
79,Georgia,GEO,372,2001
12,Ghana,GHA,452,2001
4,Guinea,GIN,438,2001
1,Gambia,GMB,420,2001
40,Greece,GRC,350,2001
31,Guatemala,GTM,90,2001
2,Guyana,GUY,110,2001
19,Honduras,HND,91,2001
40,Croatia,HRV,344,2001
17,Haiti,HTI,41,2001
18,Hungary,HUN,310,2001
153,Indonesia,IDN,850,2001
353,India,IND,750,2001
246,Ireland,IRL,205,2001
170,Iran,IRN,630,2001
207,Iraq,IRQ,645,2001
12,Iceland,ISL,395,2001
1219,Israel,ISR,666,2001
198,Italy,ITA,325,2001
32,Jamaica,JAM,51,2001
50,Jordan,JOR,663,2001
702,Japan,JPN,740,2001
43,Kazakhstan,KAZ,705,2001
173,Kenya,KEN,501,2001
47,Cambodia,KHM,811,2001
7,Nauru,KIR,946,2001
322,South Korea,KOR,732,2001
25,Kuwait,KWT,690,2001
4,Laos,LAO,812,2001
37,Lebanon,LBN,660,2001
8,Liberia,LBR,450,2001
41,Libya,LBY,620,2001
2,Liechtenstein,LIE,223,2001
49,Sri Lanka,LKA,780,2001
1,Lesotho,LSO,570,2001
12,Lithuania,LTU,368,2001
5,Luxembourg,LUX,212,2001
11,Latvia,LVA,367,2001
16,Morocco,MAR,600,2001
3,Monaco,MCO,221,2001
4,Moldova,MDA,359,2001
5,Madagascar,MDG,580,2001
405,Mexico,MEX,70,2001
8,Marshall Islands,MHL,983,2001
126,Macedonia,MKD,343,2001
6,Mali,MLI,432,2001
4,Malta,MLT,338,2001
38,Myanmar,MMR,775,2001
7,Mongolia,MNG,712,2001
10,Mozambique,MOZ,541,2001
1,Mauritania,MRT,435,2001
3,Malawi,MWI,553,2001
35,Malaysia,MYS,820,2001
11,Namibia,NAM,565,2001
6,Niger,NER,436,2001
30,Nigeria,NGA,475,2001
19,Nicaragua,NIC,93,2001
53,Netherlands,NLD,210,2001
44,Norway,NOR,385,2001
41,Nepal,NPL,790,2001
7,Nauru,NRU,970,2001
35,New Zealand,NZL,920,2001
4,Oman,OMN,698,2001
405,Pakistan,PAK,770,2001
19,Panama,PAN,95,2001
106,Peru,PER,135,2001
88,Philippines,PHL,840,2001
2,Papua New Guinea,PNG,910,2001
51,Poland,POL,290,2001
179,North Korea,PRK,731,2001
20,Portugal,PRT,235,2001
11,Paraguay,PRY,150,2001
32,Qatar,QAT,694,2001
16,Romania,ROU,360,2001
887,Russia,RUS,365,2001
37,Rwanda,RWA,517,2001
152,Saudi Arabia,SAU,670,2001
44,Sudan,SDN,625,2001
5,Senegal,SEN,433,2001
43,Singapore,SGP,830,2001
16,Sierra Leone,SLE,451,2001
24,El Salvador,SLV,92,2001
26,Somalia,SOM,520,2001
1,Suriname,SUR,115,2001
4,Slovakia,SVK,317,2001
10,Slovenia,SVN,349,2001
35,Sweden,SWE,380,2001
4,Swaziland,SWZ,572,2001
1,Seychelles,SYC,591,2001
51,Syria,SYR,652,2001
8,Chad,TCD,483,2001
2,Togo,TGO,461,2001
41,Thailand,THA,800,2001
11,Turkmenistan,TKM,701,2001
1,Tonga,TON,955,2001
10,Trinidad and Tobago,TTO,52,2001
9,Tunisia,TUN,616,2001
151,Turkey,TUR,640,2001
1,Tuvalu,TUV,947,2001
137,Tanzania,TZA,510,2001
35,Uganda,UGA,500,2001
75,Ukraine,UKR,369,2001
9,Uruguay,URY,165,2001
2129,United States,USA,2,2001
31,Venezuela,VEN,101,2001
50,Vietnam,VNM,816,2001
6,Samoa,WSM,990,2001
39,Yemen,YEM,679,2001
9,Yugoslavia,YUG,345,2001
153,South Africa,ZAF,560,2001
26,Zambia,ZMB,551,2001
88,Zimbabwe,ZWE,552,2001
1100,Afghanistan,AFG,700,2002
34,Angola,AGO,540,2002
11,Albania,ALB,339,2002
2,Andorra,AND,232,2002
12,United Arab Emirates,ARE,696,2002
205,Argentina,ARG,160,2002
8,Armenia,ARM,371,2002
1,Barbuda,ATG,58,2002
166,Australia,AUS,900,2002
70,Austria,AUT,305,2002
10,Azerbaijan,AZE,373,2002
6,Burundi,BDI,516,2002
37,Belgium,BEL,211,2002
2,Benin,BEN,434,2002
30,Bangladesh,BGD,771,2002
11,Bulgaria,BGR,355,2002
22,Bahrain,BHR,692,2002
98,Bosnia and Herzegovina,BIH,346,2002
20,Belarus,BLR,370,2002
4,Belize,BLZ,80,2002
16,Bolivia,BOL,145,2002
271,Brazil,BRA,140,2002
2,Barbados,BRB,53,2002
2,Brunei,BRN,835,2002
1,Bhutan,BTN,760,2002
4,Botswana,BWA,571,2002
445,Canada,CAN,20,2002
130,Switzerland,CHE,225,2002
38,Chile,CHL,155,2002
617,China,CHN,710,2002
17,Ivory Coast,CIV,437,2002
4,Cameroon,CMR,471,2002
1,"['congo-kinshasa', 'zaire', 'congo, democratic republic']",COD,490,2002
56,Congo,COG,484,2002
129,Colombia,COL,100,2002
NA,Cape Verde,CPV,402,2002
15,Costa Rica,CRI,94,2002
134,Cuba,CUB,40,2002
29,Cyprus,CYP,352,2002
79,Czech Republic,CZE,316,2002
559,Germany,DEU,255,2002
5,Djibouti,DJI,522,2002
1,Dominica,DMA,54,2002
32,Denmark,DNK,390,2002
18,Dominican Republic,DOM,42,2002
18,Algeria,DZA,615,2002
35,Ecuador,ECU,130,2002
160,Egypt,EGY,651,2002
11,Eritrea,ERI,531,2002
169,Spain,ESP,230,2002
16,Estonia,EST,366,2002
17,Ethiopia,ETH,530,2002
29,Finland,FIN,375,2002
3,Fiji,FJI,950,2002
667,France,FRA,220,2002
1,Gabon,GAB,481,2002
837,Great Britain,GBR,200,2002
123,Georgia,GEO,372,2002
15,Ghana,GHA,452,2002
11,Guinea,GIN,438,2002
3,Gambia,GMB,420,2002
1,Equatorial Guinea,GNQ,411,2002
82,Greece,GRC,350,2002
51,Guatemala,GTM,90,2002
6,Guyana,GUY,110,2002
15,Honduras,HND,91,2002
56,Croatia,HRV,344,2002
33,Haiti,HTI,41,2002
40,Hungary,HUN,310,2002
196,Indonesia,IDN,850,2002
490,India,IND,750,2002
212,Ireland,IRL,205,2002
273,Iran,IRN,630,2002
1427,Iraq,IRQ,645,2002
14,Iceland,ISL,395,2002
1776,Israel,ISR,666,2002
285,Italy,ITA,325,2002
22,Jamaica,JAM,51,2002
54,Jordan,JOR,663,2002
744,Japan,JPN,740,2002
25,Kazakhstan,KAZ,705,2002
95,Kenya,KEN,501,2002
18,Kyrgyzstan,KGZ,703,2002
63,Cambodia,KHM,811,2002
1,Nauru,KIR,946,2002
473,South Korea,KOR,732,2002
55,Kuwait,KWT,690,2002
5,Laos,LAO,812,2002
45,Lebanon,LBN,660,2002
6,Liberia,LBR,450,2002
27,Libya,LBY,620,2002
4,Liechtenstein,LIE,223,2002
43,Sri Lanka,LKA,780,2002
5,Lesotho,LSO,570,2002
30,Lithuania,LTU,368,2002
6,Luxembourg,LUX,212,2002
21,Latvia,LVA,367,2002
37,Morocco,MAR,600,2002
6,Monaco,MCO,221,2002
8,Moldova,MDA,359,2002
16,Madagascar,MDG,580,2002
453,Mexico,MEX,70,2002
1,Marshall Islands,MHL,983,2002
19,Macedonia,MKD,343,2002
8,Mali,MLI,432,2002
10,Malta,MLT,338,2002
45,Myanmar,MMR,775,2002
3,Mongolia,MNG,712,2002
11,Mozambique,MOZ,541,2002
2,Mauritania,MRT,435,2002
2,Mauritius,MUS,590,2002
10,Malawi,MWI,553,2002
55,Malaysia,MYS,820,2002
3,Namibia,NAM,565,2002
3,Niger,NER,436,2002
60,Nigeria,NGA,475,2002
6,Nicaragua,NIC,93,2002
94,Netherlands,NLD,210,2002
59,Norway,NOR,385,2002
39,Nepal,NPL,790,2002
1,Nauru,NRU,970,2002
40,New Zealand,NZL,920,2002
2,Oman,OMN,698,2002
577,Pakistan,PAK,770,2002
10,Panama,PAN,95,2002
48,Peru,PER,135,2002
119,Philippines,PHL,840,2002
3,Papua New Guinea,PNG,910,2002
91,Poland,POL,290,2002
375,North Korea,PRK,731,2002
31,Portugal,PRT,235,2002
11,Paraguay,PRY,150,2002
22,Qatar,QAT,694,2002
28,Romania,ROU,360,2002
930,Russia,RUS,365,2002
44,Rwanda,RWA,517,2002
296,Saudi Arabia,SAU,670,2002
42,Sudan,SDN,625,2002
21,Senegal,SEN,433,2002
66,Singapore,SGP,830,2002
13,Sierra Leone,SLE,451,2002
22,El Salvador,SLV,92,2002
32,Somalia,SOM,520,2002
1,Suriname,SUR,115,2002
24,Slovakia,SVK,317,2002
12,Slovenia,SVN,349,2002
60,Sweden,SWE,380,2002
4,Swaziland,SWZ,572,2002
1,Seychelles,SYC,591,2002
55,Syria,SYR,652,2002
7,Chad,TCD,483,2002
55,Thailand,THA,800,2002
7,Tajikistan,TJK,702,2002
14,Turkmenistan,TKM,701,2002
18,East Timor,TLS,860,2002
2,Tonga,TON,955,2002
6,Trinidad and Tobago,TTO,52,2002
23,Tunisia,TUN,616,2002
153,Turkey,TUR,640,2002
32,Tanzania,TZA,510,2002
22,Uganda,UGA,500,2002
52,Ukraine,UKR,369,2002
15,Uruguay,URY,165,2002
2089,United States,USA,2,2002
14,Uzbekistan,UZB,704,2002
126,Venezuela,VEN,101,2002
53,Vietnam,VNM,816,2002
1,Vanuatu,VUT,935,2002
4,Samoa,WSM,990,2002
73,Yemen,YEM,679,2002
13,Yugoslavia,YUG,345,2002
133,South Africa,ZAF,560,2002
28,Zambia,ZMB,551,2002
106,Zimbabwe,ZWE,552,2002
472,Afghanistan,AFG,700,2003
11,Angola,AGO,540,2003
10,Albania,ALB,339,2003
11,United Arab Emirates,ARE,696,2003
132,Argentina,ARG,160,2003
2,Armenia,ARM,371,2003
1,Barbuda,ATG,58,2003
175,Australia,AUS,900,2003
54,Austria,AUT,305,2003
13,Azerbaijan,AZE,373,2003
8,Burundi,BDI,516,2003
60,Belgium,BEL,211,2003
3,Benin,BEN,434,2003
10,Burkina Faso,BFA,439,2003
12,Bangladesh,BGD,771,2003
17,Bulgaria,BGR,355,2003
5,Bahrain,BHR,692,2003
63,Bosnia and Herzegovina,BIH,346,2003
9,Belarus,BLR,370,2003
9,Belize,BLZ,80,2003
31,Bolivia,BOL,145,2003
186,Brazil,BRA,140,2003
2,Barbados,BRB,53,2003
1,Brunei,BRN,835,2003
4,Bhutan,BTN,760,2003
8,Botswana,BWA,571,2003
542,Canada,CAN,20,2003
108,Switzerland,CHE,225,2003
43,Chile,CHL,155,2003
847,China,CHN,710,2003
33,Ivory Coast,CIV,437,2003
7,Cameroon,CMR,471,2003
54,Congo,COG,484,2003
90,Colombia,COL,100,2003
1,Comoros,COM,581,2003
17,Costa Rica,CRI,94,2003
136,Cuba,CUB,40,2003
24,Cyprus,CYP,352,2003
51,Czech Republic,CZE,316,2003
620,Germany,DEU,255,2003
1,Djibouti,DJI,522,2003
29,Denmark,DNK,390,2003
36,Dominican Republic,DOM,42,2003
41,Algeria,DZA,615,2003
21,Ecuador,ECU,130,2003
131,Egypt,EGY,651,2003
8,Eritrea,ERI,531,2003
263,Spain,ESP,230,2003
10,Estonia,EST,366,2003
32,Ethiopia,ETH,530,2003
25,Finland,FIN,375,2003
2,Fiji,FJI,950,2003
848,France,FRA,220,2003
1,Micronesia,FSM,987,2003
4,Gabon,GAB,481,2003
1292,Great Britain,GBR,200,2003
100,Georgia,GEO,372,2003
19,Ghana,GHA,452,2003
19,Guinea,GIN,438,2003
3,Gambia,GMB,420,2003
1,Equatorial Guinea,GNQ,411,2003
71,Greece,GRC,350,2003
1,Grenada,GRD,55,2003
40,Guatemala,GTM,90,2003
5,Guyana,GUY,110,2003
15,Honduras,HND,91,2003
36,Croatia,HRV,344,2003
21,Haiti,HTI,41,2003
25,Hungary,HUN,310,2003
132,Indonesia,IDN,850,2003
301,India,IND,750,2003
198,Ireland,IRL,205,2003
339,Iran,IRN,630,2003
6527,Iraq,IRQ,645,2003
9,Iceland,ISL,395,2003
1136,Israel,ISR,666,2003
281,Italy,ITA,325,2003
22,Jamaica,JAM,51,2003
96,Jordan,JOR,663,2003
692,Japan,JPN,740,2003
25,Kazakhstan,KAZ,705,2003
77,Kenya,KEN,501,2003
4,Kyrgyzstan,KGZ,703,2003
43,Cambodia,KHM,811,2003
NA,St. Kitts and Nevis,KNA,60,2003
360,South Korea,KOR,732,2003
124,Kuwait,KWT,690,2003
12,Laos,LAO,812,2003
54,Lebanon,LBN,660,2003
155,Liberia,LBR,450,2003
53,Libya,LBY,620,2003
2,St. Lucia,LCA,56,2003
6,Liechtenstein,LIE,223,2003
19,Sri Lanka,LKA,780,2003
3,Lesotho,LSO,570,2003
11,Lithuania,LTU,368,2003
4,Luxembourg,LUX,212,2003
5,Latvia,LVA,367,2003
39,Morocco,MAR,600,2003
2,Monaco,MCO,221,2003
10,Moldova,MDA,359,2003
3,Madagascar,MDG,580,2003
2,Maldives,MDV,781,2003
333,Mexico,MEX,70,2003
2,Marshall Islands,MHL,983,2003
9,Macedonia,MKD,343,2003
10,Mali,MLI,432,2003
5,Malta,MLT,338,2003
38,Myanmar,MMR,775,2003
16,Mongolia,MNG,712,2003
10,Mozambique,MOZ,541,2003
4,Mauritania,MRT,435,2003
16,Malawi,MWI,553,2003
53,Malaysia,MYS,820,2003
3,Namibia,NAM,565,2003
41,Niger,NER,436,2003
94,Nigeria,NGA,475,2003
10,Nicaragua,NIC,93,2003
88,Netherlands,NLD,210,2003
48,Norway,NOR,385,2003
32,Nepal,NPL,790,2003
61,New Zealand,NZL,920,2003
235,Pakistan,PAK,770,2003
5,Panama,PAN,95,2003
38,Peru,PER,135,2003
102,Philippines,PHL,840,2003
1,Palau,PLW,986,2003
7,Papua New Guinea,PNG,910,2003
74,Poland,POL,290,2003
426,North Korea,PRK,731,2003
25,Portugal,PRT,235,2003
12,Paraguay,PRY,150,2003
11,Palestine,PSE,NA,2003
21,Qatar,QAT,694,2003
23,Romania,ROU,360,2003
858,Russia,RUS,365,2003
27,Rwanda,RWA,517,2003
207,Saudi Arabia,SAU,670,2003
20,Sudan,SDN,625,2003
9,Senegal,SEN,433,2003
93,Singapore,SGP,830,2003
2,Solomon Islands,SLB,940,2003
23,Sierra Leone,SLE,451,2003
15,El Salvador,SLV,92,2003
2,San Marino,SMR,331,2003
22,Somalia,SOM,520,2003
1,Sao Tome and Principe,STP,403,2003
1,Suriname,SUR,115,2003
19,Slovakia,SVK,317,2003
9,Slovenia,SVN,349,2003
61,Sweden,SWE,380,2003
4,Swaziland,SWZ,572,2003
2,Seychelles,SYC,591,2003
152,Syria,SYR,652,2003
3,Chad,TCD,483,2003
73,Thailand,THA,800,2003
3,Tajikistan,TJK,702,2003
4,Turkmenistan,TKM,701,2003
8,East Timor,TLS,860,2003
2,Trinidad and Tobago,TTO,52,2003
6,Tunisia,TUN,616,2003
272,Turkey,TUR,640,2003
19,Tanzania,TZA,510,2003
32,Uganda,UGA,500,2003
33,Ukraine,UKR,369,2003
7,Uruguay,URY,165,2003
2108,United States,USA,2,2003
8,Uzbekistan,UZB,704,2003
1,St. Vincent and the Grenadines,VCT,57,2003
88,Venezuela,VEN,101,2003
59,Vietnam,VNM,816,2003
1,Samoa,WSM,990,2003
25,Yemen,YEM,679,2003
4,Yugoslavia,YUG,345,2003
139,South Africa,ZAF,560,2003
15,Zambia,ZMB,551,2003
71,Zimbabwe,ZWE,552,2003
696,Afghanistan,AFG,700,2004
6,Angola,AGO,540,2004
8,Albania,ALB,339,2004
15,United Arab Emirates,ARE,696,2004
62,Argentina,ARG,160,2004
8,Armenia,ARM,371,2004
2,Barbuda,ATG,58,2004
187,Australia,AUS,900,2004
41,Austria,AUT,305,2004
7,Azerbaijan,AZE,373,2004
4,Burundi,BDI,516,2004
37,Belgium,BEL,211,2004
4,Benin,BEN,434,2004
2,Burkina Faso,BFA,439,2004
26,Bangladesh,BGD,771,2004
17,Bulgaria,BGR,355,2004
11,Bahrain,BHR,692,2004
64,Bosnia and Herzegovina,BIH,346,2004
21,Belarus,BLR,370,2004
6,Belize,BLZ,80,2004
21,Bolivia,BOL,145,2004
251,Brazil,BRA,140,2004
4,Barbados,BRB,53,2004
2,Brunei,BRN,835,2004
3,Bhutan,BTN,760,2004
7,Botswana,BWA,571,2004
11,Central African Republic,CAF,482,2004
427,Canada,CAN,20,2004
63,Switzerland,CHE,225,2004
71,Chile,CHL,155,2004
784,China,CHN,710,2004
25,Ivory Coast,CIV,437,2004
4,Cameroon,CMR,471,2004
31,Congo,COG,484,2004
96,Colombia,COL,100,2004
1,Cape Verde,CPV,402,2004
19,Costa Rica,CRI,94,2004
137,Cuba,CUB,40,2004
28,Cyprus,CYP,352,2004
28,Czech Republic,CZE,316,2004
455,Germany,DEU,255,2004
1,Dominica,DMA,54,2004
31,Denmark,DNK,390,2004
38,Dominican Republic,DOM,42,2004
24,Algeria,DZA,615,2004
22,Ecuador,ECU,130,2004
137,Egypt,EGY,651,2004
4,Eritrea,ERI,531,2004
325,Spain,ESP,230,2004
21,Estonia,EST,366,2004
20,Ethiopia,ETH,530,2004
42,Finland,FIN,375,2004
1,Fiji,FJI,950,2004
641,France,FRA,220,2004
1,Micronesia,FSM,987,2004
1,Gabon,GAB,481,2004
829,Great Britain,GBR,200,2004
132,Georgia,GEO,372,2004
9,Ghana,GHA,452,2004
33,Guinea,GIN,438,2004
1,Gambia,GMB,420,2004
22,Equatorial Guinea,GNQ,411,2004
132,Greece,GRC,350,2004
10,Grenada,GRD,55,2004
26,Guatemala,GTM,90,2004
3,Guyana,GUY,110,2004
18,Honduras,HND,91,2004
28,Croatia,HRV,344,2004
186,Haiti,HTI,41,2004
33,Hungary,HUN,310,2004
136,Indonesia,IDN,850,2004
396,India,IND,750,2004
128,Ireland,IRL,205,2004
367,Iran,IRN,630,2004
4524,Iraq,IRQ,645,2004
14,Iceland,ISL,395,2004
892,Israel,ISR,666,2004
316,Italy,ITA,325,2004
47,Jamaica,JAM,51,2004
66,Jordan,JOR,663,2004
573,Japan,JPN,740,2004
21,Kazakhstan,KAZ,705,2004
56,Kenya,KEN,501,2004
2,Kyrgyzstan,KGZ,703,2004
46,Cambodia,KHM,811,2004
5,Nauru,KIR,946,2004
204,South Korea,KOR,732,2004
47,Kuwait,KWT,690,2004
12,Laos,LAO,812,2004
62,Lebanon,LBN,660,2004
13,Liberia,LBR,450,2004
132,Libya,LBY,620,2004
1,St. Lucia,LCA,56,2004
3,Liechtenstein,LIE,223,2004
46,Sri Lanka,LKA,780,2004
4,Lesotho,LSO,570,2004
30,Lithuania,LTU,368,2004
3,Luxembourg,LUX,212,2004
19,Latvia,LVA,367,2004
48,Morocco,MAR,600,2004
2,Monaco,MCO,221,2004
3,Moldova,MDA,359,2004
5,Madagascar,MDG,580,2004
9,Maldives,MDV,781,2004
384,Mexico,MEX,70,2004
1,Marshall Islands,MHL,983,2004
17,Macedonia,MKD,343,2004
6,Mali,MLI,432,2004
4,Malta,MLT,338,2004
13,Myanmar,MMR,775,2004
20,Mongolia,MNG,712,2004
12,Mozambique,MOZ,541,2004
1,Mauritania,MRT,435,2004
1,Mauritius,MUS,590,2004
7,Malawi,MWI,553,2004
32,Malaysia,MYS,820,2004
5,Namibia,NAM,565,2004
32,Niger,NER,436,2004
68,Nigeria,NGA,475,2004
10,Nicaragua,NIC,93,2004
102,Netherlands,NLD,210,2004
40,Norway,NOR,385,2004
32,Nepal,NPL,790,2004
5,Nauru,NRU,970,2004
33,New Zealand,NZL,920,2004
7,Oman,OMN,698,2004
329,Pakistan,PAK,770,2004
29,Panama,PAN,95,2004
44,Peru,PER,135,2004
68,Philippines,PHL,840,2004
4,Papua New Guinea,PNG,910,2004
55,Poland,POL,290,2004
193,North Korea,PRK,731,2004
30,Portugal,PRT,235,2004
14,Paraguay,PRY,150,2004
15,Qatar,QAT,694,2004
27,Romania,ROU,360,2004
858,Russia,RUS,365,2004
41,Rwanda,RWA,517,2004
197,Saudi Arabia,SAU,670,2004
191,Sudan,SDN,625,2004
6,Senegal,SEN,433,2004
36,Singapore,SGP,830,2004
12,Sierra Leone,SLE,451,2004
21,El Salvador,SLV,92,2004
24,Somalia,SOM,520,2004
NA,Suriname,SUR,115,2004
21,Slovakia,SVK,317,2004
13,Slovenia,SVN,349,2004
46,Sweden,SWE,380,2004
6,Swaziland,SWZ,572,2004
1,Seychelles,SYC,591,2004
96,Syria,SYR,652,2004
23,Chad,TCD,483,2004
2,Togo,TGO,461,2004
100,Thailand,THA,800,2004
1,Tajikistan,TJK,702,2004
3,Turkmenistan,TKM,701,2004
4,East Timor,TLS,860,2004
9,Trinidad and Tobago,TTO,52,2004
10,Tunisia,TUN,616,2004
136,Turkey,TUR,640,2004
11,Tanzania,TZA,510,2004
24,Uganda,UGA,500,2004
117,Ukraine,UKR,369,2004
8,Uruguay,URY,165,2004
1774,United States,USA,2,2004
15,Uzbekistan,UZB,704,2004
85,Venezuela,VEN,101,2004
71,Vietnam,VNM,816,2004
1,Vanuatu,VUT,935,2004
20,Yemen,YEM,679,2004
8,Yugoslavia,YUG,345,2004
162,South Africa,ZAF,560,2004
10,Zambia,ZMB,551,2004
69,Zimbabwe,ZWE,552,2004
404,Afghanistan,AFG,700,2005
16,Angola,AGO,540,2005
8,Albania,ALB,339,2005
16,United Arab Emirates,ARE,696,2005
47,Argentina,ARG,160,2005
5,Armenia,ARM,371,2005
88,Australia,AUS,900,2005
40,Austria,AUT,305,2005
20,Azerbaijan,AZE,373,2005
3,Burundi,BDI,516,2005
27,Belgium,BEL,211,2005
3,Benin,BEN,434,2005
5,Burkina Faso,BFA,439,2005
23,Bangladesh,BGD,771,2005
17,Bulgaria,BGR,355,2005
2,Bahrain,BHR,692,2005
48,Bosnia and Herzegovina,BIH,346,2005
6,Belarus,BLR,370,2005
5,Belize,BLZ,80,2005
50,Bolivia,BOL,145,2005
180,Brazil,BRA,140,2005
4,Barbados,BRB,53,2005
7,Bhutan,BTN,760,2005
2,Botswana,BWA,571,2005
278,Canada,CAN,20,2005
49,Switzerland,CHE,225,2005
48,Chile,CHL,155,2005
815,China,CHN,710,2005
4,Ivory Coast,CIV,437,2005
2,Cameroon,CMR,471,2005
33,Congo,COG,484,2005
73,Colombia,COL,100,2005
NA,Cape Verde,CPV,402,2005
12,Costa Rica,CRI,94,2005
87,Cuba,CUB,40,2005
5,Cyprus,CYP,352,2005
16,Czech Republic,CZE,316,2005
348,Germany,DEU,255,2005
2,Dominica,DMA,54,2005
21,Denmark,DNK,390,2005
28,Dominican Republic,DOM,42,2005
17,Algeria,DZA,615,2005
26,Ecuador,ECU,130,2005
155,Egypt,EGY,651,2005
6,Eritrea,ERI,531,2005
145,Spain,ESP,230,2005
7,Estonia,EST,366,2005
31,Ethiopia,ETH,530,2005
13,Finland,FIN,375,2005
3,Fiji,FJI,950,2005
461,France,FRA,220,2005
1,Micronesia,FSM,987,2005
3,Gabon,GAB,481,2005
683,Great Britain,GBR,200,2005
83,Georgia,GEO,372,2005
13,Ghana,GHA,452,2005
14,Guinea,GIN,438,2005
1,Gambia,GMB,420,2005
1,Guinea-Bissau,GNB,404,2005
6,Equatorial Guinea,GNQ,411,2005
44,Greece,GRC,350,2005
1,Grenada,GRD,55,2005
35,Guatemala,GTM,90,2005
1,Guyana,GUY,110,2005
24,Honduras,HND,91,2005
33,Croatia,HRV,344,2005
20,Haiti,HTI,41,2005
14,Hungary,HUN,310,2005
147,Indonesia,IDN,850,2005
266,India,IND,750,2005
94,Ireland,IRL,205,2005
271,Iran,IRN,630,2005
2237,Iraq,IRQ,645,2005
14,Iceland,ISL,395,2005
618,Israel,ISR,666,2005
266,Italy,ITA,325,2005
14,Jamaica,JAM,51,2005
57,Jordan,JOR,663,2005
416,Japan,JPN,740,2005
22,Kazakhstan,KAZ,705,2005
53,Kenya,KEN,501,2005
41,Kyrgyzstan,KGZ,703,2005
35,Cambodia,KHM,811,2005
NA,St. Kitts and Nevis,KNA,60,2005
122,South Korea,KOR,732,2005
16,Kuwait,KWT,690,2005
6,Laos,LAO,812,2005
175,Lebanon,LBN,660,2005
25,Liberia,LBR,450,2005
21,Libya,LBY,620,2005
1,St. Lucia,LCA,56,2005
68,Sri Lanka,LKA,780,2005
3,Lesotho,LSO,570,2005
9,Lithuania,LTU,368,2005
4,Luxembourg,LUX,212,2005
6,Latvia,LVA,367,2005
24,Morocco,MAR,600,2005
10,Monaco,MCO,221,2005
7,Moldova,MDA,359,2005
3,Madagascar,MDG,580,2005
6,Maldives,MDV,781,2005
378,Mexico,MEX,70,2005
1,Marshall Islands,MHL,983,2005
7,Macedonia,MKD,343,2005
5,Mali,MLI,432,2005
12,Myanmar,MMR,775,2005
10,Mongolia,MNG,712,2005
9,Mozambique,MOZ,541,2005
1,Mauritania,MRT,435,2005
3,Mauritius,MUS,590,2005
12,Malawi,MWI,553,2005
11,Malaysia,MYS,820,2005
2,Namibia,NAM,565,2005
41,Niger,NER,436,2005
42,Nigeria,NGA,475,2005
26,Nicaragua,NIC,93,2005
80,Netherlands,NLD,210,2005
28,Norway,NOR,385,2005
25,Nepal,NPL,790,2005
15,New Zealand,NZL,920,2005
4,Oman,OMN,698,2005
197,Pakistan,PAK,770,2005
15,Panama,PAN,95,2005
21,Peru,PER,135,2005
22,Philippines,PHL,840,2005
3,Palau,PLW,986,2005
4,Papua New Guinea,PNG,910,2005
55,Poland,POL,290,2005
160,North Korea,PRK,731,2005
17,Portugal,PRT,235,2005
5,Paraguay,PRY,150,2005
17,Qatar,QAT,694,2005
24,Romania,ROU,360,2005
423,Russia,RUS,365,2005
19,Rwanda,RWA,517,2005
99,Saudi Arabia,SAU,670,2005
110,Sudan,SDN,625,2005
4,Senegal,SEN,433,2005
19,Singapore,SGP,830,2005
3,Sierra Leone,SLE,451,2005
15,El Salvador,SLV,92,2005
19,Somalia,SOM,520,2005
1,Sao Tome and Principe,STP,403,2005
5,Slovakia,SVK,317,2005
7,Slovenia,SVN,349,2005
39,Sweden,SWE,380,2005
3,Swaziland,SWZ,572,2005
195,Syria,SYR,652,2005
5,Chad,TCD,483,2005
15,Togo,TGO,461,2005
80,Thailand,THA,800,2005
5,Tajikistan,TJK,702,2005
4,Turkmenistan,TKM,701,2005
3,East Timor,TLS,860,2005
5,Trinidad and Tobago,TTO,52,2005
4,Tunisia,TUN,616,2005
92,Turkey,TUR,640,2005
14,Tanzania,TZA,510,2005
22,Uganda,UGA,500,2005
66,Ukraine,UKR,369,2005
8,Uruguay,URY,165,2005
1,United States of America,USA,2,2005
37,Uzbekistan,UZB,704,2005
82,Venezuela,VEN,101,2005
57,Vietnam,VNM,816,2005
1,Samoa,WSM,990,2005
13,Yemen,YEM,679,2005
9,Yugoslavia,YUG,345,2005
87,South Africa,ZAF,560,2005
11,Zambia,ZMB,551,2005
63,Zimbabwe,ZWE,552,2005
500,Afghanistan,AFG,700,2006
14,Angola,AGO,540,2006
16,Albania,ALB,339,2006
2,Andorra,AND,232,2006
77,United Arab Emirates,ARE,696,2006
70,Argentina,ARG,160,2006
20,Armenia,ARM,371,2006
1,Barbuda,ATG,58,2006
131,Australia,AUS,900,2006
54,Austria,AUT,305,2006
